item;qtd_cx
PG25LA216SDW0;0
82101060504;15
PG25LA214ZS00;0
PG25FA214SD00;0
82101060601;11
PG25LA211FL00;10
PG25FA211SD00;10
PG25LA215SDA0;0
PG25LA215SDW0;0
82101060602;14
PG25LA212FL00;14
PG25FA212SD00;14
82101060603;10
PG25LA213FL00;0
PG25FA213SD00;0
PG25LA216SDA0;0
PG25LA216SDW0;0
82101060604;15
PG25LA214FL00;0
PG25FA214SD00;0
82101060701;11
PG25LA211GA00;10
PG25FA211SD00;10
PG25LA215SDA0;0
PG25LA215SDW0;0
82101060702;14
PG25LA212GA00;14
PG25FA212SD00;14
82101060703;10
PG25LA213GA00;0
PG25FA213SD00;0
PG25LA216SDA0;0
PG25LA216SDW0;0
82101060704;15
PG25LA214GA00;0
PG25FA214SD00;0
82101060801;10
PG25LA211GR00;10
PG25FA211SD00;10
PG25LA215SDA0;0
PG25LA215SDW0;0
82101060802;14
PG25LA212GR00;14
PG25FA212SD00;14
82101060803;10
PG25LA213GR00;0
PG25FA213SD00;0
PG25LA216SDA0;0
PG25LA216SDW0;0
82101060804;15
PG25LA214GR00;0
PG25FA214SD00;0
82101060901;10
PG25LA211IN00;10
PG25FA211SD00;10
PG25LA215SDA0;0
PG25LA215SDW0;0
82101060902;0
PG25LA212IN00;0
PG25FA212SD00;0
82101060903;0
PG25LA213IN00;0
PG25FA213SD00;0
PG25LA216SDA0;0
PG25LA216SDW0;0
82101060904;0
PG25LA214IN00;0
PG25FA214SD00;0
82101061001;11
PG25LA211MA00;10
PG25FA211SD00;10
PG25LA215SDA0;0
PG25LA215SDW0;0
82101061002;14
PG25LA212MA00;14
PG25FA212SD00;14
82101061003;10
PG25LA213MA00;0
PG25FA213SD00;0
PG25LA216SDA0;0
PG25LA216SDW0;0
82101061004;15
PG25LA214MA00;0
PG25FA214SD00;0
82101061101;10
PG25LA211MX00;10
PG25FA211SD00;10
PG25LA215SDA0;0
PG25LA215SDW0;0
82101061102;0
PG25LA212MX00;0
PG25FA212SD00;0
82101061103;0
PG25LA213MX00;0
PG25FA213SD00;0
PG25LA216SDA0;0
PG25LA216SDW0;0
82101061104;0
PG25LA214MX00;0
PG25FA214SD00;0
82101061201;11
PG25LA211MJ00;10
PG25FA211SD00;10
PG25LA215SDA0;0
PG25LA215SDW0;0
82101061202;14
PG25LA212MJ00;14
PG25FA212SD00;14
82101061203;0
PG25LA213MJ00;0
PG25FA213SD00;0
PG25LA216SDA0;0
PG25LA216SDW0;0
82101061204;0
PG25LA214MJ00;0
PG25LP294SDP0;0
PG25LP294SDC0;0
92102149901;0
PG24LP295SDE0;10
82101140301;12
PG25LA291ED00;12
PG25LA295SDA0;0
PG25LA295SDW0;0
82101140302;0
PG25LA292ED00;0
82101140303;0
PG25LA293ED00;0
PG25LA296SDA0;0
PG25LA296SDW0;0
82101140304;0
PG25LA294ED00;0
82101140401;12
PG25LA291SD00;12
PG25LA295SDA0;0
PG25LA295SDW0;0
PG25LA291SDCK;11
PG25LA291SAMC;12
82101140402;11
PG25LA292SD00;17
PG25LA292SAMC;95
82101140403;10
PG25LA293SD00;0
PG25LA296SDA0;0
PG25LA296SDW0;0
PG25LA293SAMC;0
82101140404;16
PG25LA294SD00;0
PG25LA294SAMC;99
82102140301;12
PG25LP295SDA0;90
PG25LP291SDG0;60
PG25LP291SDH0;70
PG25LP291SDM0;50
PG25LP291SDP0;55
PG25LP295SDW0;0
PG25LP291SDC0;70
9786557980163;45
9786557980675;100
80101301501;0
9786557980552;60
9786557980774;70
9786557980828;50
80101301601;0
9786557980385;50
9786557980422;60
9786557980781;25
80101301701;0
9786557980187;24
9786557980354;25
9786557980378;40
80102010101;0
PG23LP111SD00;10
PG22MP115SD00;20
PG22SP115SD00;7
PG22PP115SD00;7
80102010102;0
PG23LP112SD00;10
80102010102;0
PG23LP113SD00;10
80102010104;0
PG23LP114SD00;10
80102019501;0
PG23LP455SD00;10
80102019601;0
PG22KP135SD0D;5
PG22YP135SD0D;5
80102019701;0
PG22KP135SD0M;5
PG22YP135SD0M;5
80102019801;0
PG22BP115SD00;80
80102019901;0
PG22LP115SDI0;40
80102020101;9
PG23LP121SD00;9
PG22MP125SD00;9
PG22SP125SD00;9
PG22PP125SD00;9
80102020102;0
PG23LP122SD00;10
80102020102;0
PG23LP123SD00;10
80102020104;0
PG23LP124SD00;10
80102029801;0
PG22BP125SD00;80
80102029901;0
PG22LP125SDI0;46
80102030101;0
PG23LP131SD00;10
PG22MP135SD00;20
PG22SP135SD00;5
PG22PP135SD00;5
80102030102;0
PG23LP132SD00;10
80102030102;0
PG23LP133SD00;10
80102030104;0
PG23LP134SD00;10
801020397;0
PG22IP145SD00;5
80102039801;0
PG22BP135SD00;80
80102039901;0
PG22LP135SDI0;31
80102040101;4
PG23LP141SD00;4
PG22MP145SD00;4
PG23PP145SD00;4
80102040102;0
PG23LP142SD00;10
80102040102;0
PG23LP143SD00;10
80102040104;0
PG23LP144SD00;10
801020496;0
PG22KP215SD0D;0
PG22YP215SD0D;0
801020497;0
PG22KP215SD0M;0
PG22YP215SD0M;0
80102049801;0
PG22BP145SD00;80
80102049901;0
PG22LP145SDI0;40
80102050101;12
PG23LP151SD00;10
PG22MP155SD00;5
PG23PP155SD00;5
80102050102;0
PG23LP152SD00;10
80102050102;0
PG23LP153SD00;10
80102050104;0
PG23LP154SD00;10
801020597;0
PG22IP155SD00;23
80102059801;0
PG22BP155SD00;80
80102059901;0
PG22LP155SDI0;53
81101111003;0
PG24LA263SA00;13
PG24LA263SAMC;99
81101111004;0
PG24LA264SA00;14
PG24LA264SAMC;99
81101111101;12
PG24LA261GA00;12
81101111102;13
PG24LA262GA00;13
81101111103;0
PG24LA263GA00;13
81101111104;15
PG24LA264GA00;15
81101111201;0
PG24LA261AV00;0
81101111202;0
PG24LA262AV00;0
81101111203;0
PG24LA263AV00;0
81101111204;0
PG24LA264AV00;0
81101111301;12
PG24LA261ZU00;12
81101111302;13
PG24LA262ZU00;13
81101111303;0
PG24LA263ZU00;13
81101111304;0
PG24LA264ZU00;15
81101111601;12
PG24LA261RV00;12
81101111602;13
PG24LA262RV00;13
81101111603;0
PG24LA263RV00;13
81101111604;0
PG24LA264RV00;15
81101111701;12
PG24LA261FO00;12
81101122601;12
PG24LA271IN00;12
81101122602;13
PG24LA272IN00;13
81101122603;0
PG24LA273IN00;13
81101122604;0
PG24LA274IN00;14
81101122701;12
PG24LA271FL00;12
81101122702;13
PG24LA272FL00;13
81101122703;0
PG24LA273FL00;13
81101122704;0
PG24LA274FL00;14
81101122801;12
PG24LA271RO00;12
81101122802;13
PG24LA272RO00;13
81101122803;0
PG24LA273RO00;13
81101122804;0
PG24LA274RO00;14
81101122901;12
PG24LA271MJ00;12
81101122902;13
PG24LA272MJ00;13
81101122903;0
PG24LA273MJ00;0
81101122904;0
PG24LA274MJ00;0
81101123001;0
PG24LA271SO00;12
81101123002;0
PG24LA272SO00;0
81101123003;0
PG24LA273SO00;0
81101123004;0
PG24LA274SO00;0
81101130302;13
PG24LA282ZA00;13
81101130303;0
PG24LA283ZA00;13
81101130304;0
PG24LA284ZA00;14
81101130501;12
PG24LA281ST00;12
81101130502;13
PG24LA282ST00;13
81101130503;0
PG24LA283ST00;13
81101130504;0
PG24LA284ST00;14
81101130601;12
PG24LA281MA00;12
81101130602;13
PG24LA282MA00;13
81101130603;0
PG24LA283MA00;13
81101130604;0
PG24LA284MA00;14
81101130701;0
PG24LA281ZT00;0
81101130702;0
PG24LA282ZT00;0
81101130703;0
PG24LA283ZT00;0
81101130704;0
PG24LA284ZT00;0
81101130801;12
PG24LA281ZG00;12
81101130802;0
PG24LA282ZG00;0
81101130803;0
PG24LA283ZG00;0
81101130804;0
PG24LA284ZG00;0
81101130901;12
PG24LA281TA00;12
81101130902;17
PG24LA282TA00;17
81101130903;0
PG24LA283TA00;15
81101130904;0
PG24LA284TA00;16
81101131001;12
PG24LA281SA00;12
PG24LA281SAMC;12
81101131002;0
PG24LA282SA00;13
PG24LA282SAMC;90
81101131003;0
PG24LA283SA00;13
PG24LA283SAMC;99
81101131004;0
PG24LA284SA00;14
PG24LA284SAMC;99
81101131101;12
PG24LA281GA00;12
81101131102;13
PG24LA282GA00;13
81101131103;0
PG24LA283GA00;13
81101131104;0
PG24LA284GA00;14
81101131201;0
PG24LA281AV00;0
81101131202;0
PG24LA282AV00;0
81101131203;0
PG24LA283AV00;0
81101131204;0
PG24LA284AV00;0
81101131301;12
PG24LA281ZU00;12
81101131302;13
PG24LA282ZU00;13
81101131303;0
PG24LA283ZU00;13
81101131304;0
PG24LA284ZU00;14
81101131601;12
PG24LA281RV00;12
81101131602;13
PG24LA282RV00;13
81101131603;0
PG24LA283RV00;13
81101131604;0
PG24LA284RV00;14
81101131701;12
PG24LA281FO00;12
81101131702;13
PG24LA282FO00;13
81101131703;0
PG24LA283FO00;13
81101131704;0
PG24LA284FO00;14
81101132201;12
PG24LA281ED00;12
81101132202;13
PG24LA282ED00;13
81101132203;0
PG24LA283ED00;0
81101132204;0
PG24LA284ED00;0
81101132601;12
PG24LA281IN00;12
81101132602;13
PG24LA282IN00;13
81101132603;0
PG24LA283IN00;13
81101132604;0
PG24LA284IN00;14
81101132701;12
PG24LA281FL00;12
81101132702;13
PG24LA282FL00;13
81101132703;0
PG24LA283FL00;13
81101142504;0
PG24LA294IN00;14
81101142601;12
PG24LA291FL00;12
81101142602;14
PG24LA292FL00;14
81101142603;0
PG24LA293FL00;13
81101142604;0
PG24LA294FL00;14
81101142701;12
PG24LA291RO00;12
81101142702;14
PG24LA292RO00;14
81101142703;0
PG24LA293RO00;13
81101142704;0
PG24LA294RO00;14
81101142801;12
PG24LA291SD00;12
PG24LA291SDCK;12
81101142802;0
PG24LA292SD00;0
PG24LA292SDCK;38
81101142803;99
PG24LA293SD00;0
PG24LA293SDCK;40
81101142804;99
PG24LA294SD00;0
PG24LA294SDCK;99
81101149401;0
9786557981696;50
9786557980187;8
9786557980378;40
81101149501;0
9786588573037;60
81101149601;40
9788564474987;40
81101149701;0
9786557981696;50
9786557980354;25
9786557980187;24
9786557980378;40
81101149801;0
PG24LA295SDEA;0
81101149901;0
PG24LA295SDE0;32
81101150101;7
PG24LA311SD01;7
81101150102;7
PG24LA312SD01;7
81101150103;7
PG24LA313SD01;7
81101150104;7
PG24LA314SD01;0
81101150201;7
PG24LA311ZJ01;0
81101150202;0
PG24LA312ZJ01;0
81101150203;0
PG24LA313ZJ01;0
81101150204;0
PG24LA314ZJ01;0
81101150301;7
PG24LA311ZA01;0
81101150302;7
PG24LA312ZA01;0
81101150303;7
PG24LA313ZA01;0
81101150304;7
PG24LA314ZA01;0
81101150401;7
PG24LA311ST01;0
81101150402;7
PG24LA312ST01;0
81101150403;7
PG24LA313ST01;0
81101150404;7
PG24LA314ST01;0
PG23LA335SDE1;23
81101159303;17
PG24EA445SD00;17
81101159401;0
PG23LA336SDC0;65
81101159403;60
PG23LA337SDC0;60
81101159501;0
PG23LA336SDB0;65
81101159503;60
PG23LA337SDB0;60
81101159601;0
PG23LA335SDW0;40
81101159701;0
PG23LA335SDS0;30
81101159801;0
PG23LA335SDA0;21
81101159901;0
PG23LA335SDE0;21
81101160101;8
PG24LA321SD01;10
81101160102;9
PG24LA322SD01;10
81101160103;9
PG24LA323SD01;9
81101160104;8
PG24LA324SD01;0
81101160201;8
PG24LA321ZJ01;0
81101160202;0
PG24LA322ZJ01;0
81101160203;0
81101180103;0
PG23LA423SD05;0
PG23LA423SD06;0
PG23LA423SDR3;0
81101180104;0
PG23LA424SD07;0
PG23LA424SDR4;0
81101180201;0
PG23LA421MA01;0
PG23LA421MA02;0
PG23LA421MAR1;0
81101180202;0
PG23LA422MA03;0
PG23LA422MA04;0
PG23LA422MAR2;0
81101180203;0
PG23LA423MA05;0
PG23LA423MA06;0
PG23LA423MAR3;0
81101180204;0
PG23LA424MA07;0
PG23LA424MAR4;0
81101180701;0
PG23LA421ED01;0
PG23LA421ED02;0
PG23LA421EDR1;0
81101180702;0
PG23LA422ED03;0
82101019901;0
PG22LA115SDI0;45
82102010101;10
PG25LP116SD00;7
PG22MP115SD00;7
PG22SP115SD00;7
PG22KP115SD0D;7
PG22YP115SD0D;7
PG22KP115SD0M;7
PG22YP115SD0M;7
82102010102;0
PG25LP117SD00;16
82102019901;60
PG22LP115SDI0;40
82101010201;10
PG25LA116ZU00;10
PG22MA115SD00;0
PG25SA115SD00;0
PG25TA115SD00;40
PG22BA115SD00;55
82101010202;0
PG25LA117ZU00;12
92101010101;10
PG25LA116DB00;10
PG23MA115DB00;0
PG25SA115SD00;0
PG25TA115SD00;40
PG23BA115DB00;55
92101010102;0
PG25LA117DB00;20
92101019901;0
PG22LA115DBI0;45
82101164903;0
PG24LA323DEC0;0
82101175304;0
PG24LA334DE01;0
82101175404;0
PG24LA334DE02;0
82101175504;0
PG24LA334DEC1;0
82101175604;0
PG24LA334DEC2;0
82101440201;0
PG25LA335SDSA;30
82101440301;0
PG25LA335SDWA;40
82101440401;0
PG25LA335SDAA;21
82101820101;5
PG25LA411SD0B;5
82101820102;0
PG25LA412SD0B;5
82101820103;0
PG25LA413SD0B;0
82101820104;0
PG25LA414SD1B;0
PG25LA414SD2B;0
82101820201;0
PG25LA415SDSB;30
82101820301;0
PG25LA415SDWB;40
82101820401;0
PG25LA415SDAB;21
92101020101;8
PG25LA126DB00;11
PG25LA292DS00;0
82101143803;0
PG25LA293DS00;0
PG25LA296SDA0;0
PG25LA296SDW0;0
82101143804;0
PG25LA294DS00;0
82101155201;7
PG25LA311DS01;7
PG25LA311DS02;7
82101155202;0
PG25LA312DS01;0
PG25LA312DS02;0
82101155203;0
PG25LA313DS01;0
PG25LA313DS02;0
82101155204;0
PG25LA314DS01;0
PG25LA314DS02;0
82101165101;8
PG25LA321DS01;10
PG25LA321DS02;10
82101165102;0
PG25LA322DS01;0
PG25LA322DS02;0
82101165103;0
PG25LA323DS01;0
PG25LA323DS02;0
82101165104;0
PG25LA324DS01;0
PG25LA324DS02;0
82101175801;5
PG25LA411DS00;5
82101175802;0
PG25LA412DS00;5
82101175803;0
PG25LA413DS00;0
82101175804;0
PG25LA414DS01;0
PG25LA414DS02;0
82101039301;0
PG25BA135SD0A;5
82101049101;1
PG25BA145SD0A;1
PG25LA291SD00;12
PG25LA295SDA0;40
PG25LA295SDW0;40
PG25LA293SD00;0
PG25LA296SDA0;0
PG25LA296SDW0;0
PG23LA132ZN00;0
80101031302;0
PG23LA133ZN00;0
80101031304;0
PG23LA134ZN00;0
80101031401;0
PG23LA131ZK00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101031402;0
PG23LA132ZK00;0
80101031402;0
PG23LA133ZK00;0
80101031404;0
PG23LA134ZK00;0
80101031501;0
PG23LA131MJ00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101031502;0
PG23LA132MJ00;0
80101031502;0
PG23LA133MJ00;0
80101031504;0
PG23LA134MJ00;0
80101031601;0
PG23LA131SS00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101031602;0
PG23LA132SS00;0
80101031602;0
PG23LA133SS00;0
80101031604;0
PG23LA134SS00;0
80101031701;0
PG23LA131AI00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101031702;0
PG23LA132AI00;0
PG23LA141SD00;10
PG23FA141SD00;10
PG22MA145SD00;10
PG23PA145SD00;10
80101040102;20
PG23LA142SD00;0
PG23FA142SD00;0
80101040102;0
PG23LA143SD00;0
PG23FA143SD00;0
80101040104;0
PG23LA144SD00;0
PG23FA144SD00;0
80101040201;0
PG23LA141ZJ00;0
PG23FA141SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
80101040202;0
PG23LA142ZJ00;0
PG23FA142SD00;0
80101040202;0
PG23LA143ZJ00;0
PG23FA143SD00;0
80101040204;0
PG23LA144ZJ00;0
PG23FA144SD00;0
80101040301;0
PG23LA141ZL00;0
PG23FA141SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
80101040302;0
PG23LA142ZL00;0
PG23FA142SD00;0
80101040302;0
PG23LA143ZL00;0
PG23FA143SD00;0
80101040304;0
PG23LA144ZL00;0
PG23FA144SD00;0
80101040401;0
PG23LA141ZQ00;0
PG23FA141SD00;0
PG22MA145SD00;0
PG23PA145SD00;0
80101040402;0
PG23LA142ZQ00;0
PG24LP283SDC0;0
PG24LP283SDG0;0
PG24LP283SDH0;0
PG24LP283SDI0;0
PG24LP283SDM0;0
PG24LP283SAMC;20
PG24LP283SDP0;0
PG24LP283SDW0;0
81102130204;0
PG24LP284SDA0;10
PG24LP284SDC0;10
PG24LP284SDG0;10
PG24LP284SDH0;10
PG24LP284SDI0;10
PG24LP284SDM0;10
PG24LP284SAMC;10
PG24LP284SDP0;10
PG24LP284SDW0;10
81102139701;30
9786588573051;30
81102139801;30
9788564474970;30
81102139901;27
PG24LP285SDE0;27
81102140101;0
PG24LP291SDA0;90
PG24LP291SDG0;60
PG24LP291SDH0;70
PG24LP291SDI0;70
PG24LP291SDM0;50
PG24LP291SDP0;55
PG24LP291SDW0;120
PG24LP291SDC0;70
81102140102;0
PG24LP292SDA0;95
PG24LP292SDG0;75
PG24LP292SDH0;75
PG24LP292SDI0;85
PG24LP292SDM0;60
PG24LP292SDP0;70
PG24LP292SDW0;99
PG24LP292SDC0;75
81102140103;0
PG24LP293SDA0;10
PG24LP293SDG0;10
PG24LP293SDH0;10
PG24LP293SDI0;10
PG24LP293SDM0;10
PG24LP293SDP0;10
PG24LP293SDW0;10
PG24LP293SDC0;60
81102140104;0
PG24LP294SDA0;10
PG24LP294SDG0;10
PG24LP294SDH0;10
PG24LP294SDI0;10
PG24LP294SDM0;10
PG24LP294SDP0;10
PG24LP294SDW0;10
PG24LP294SDC0;10
81102140201;0
PG24LP291SDA0;90
PG24LP291SDG0;60
PG24LP291SDH0;70
PG24LP291SDI0;70
PG24LP291SDM0;50
PG24LP291SAMC;22
PG24LP291SDP0;55
PG24LP291SDW0;120
PG24LP291SDC0;70
81102140202;0
PG24LP292SDA0;0
PG24LP292SDG0;0
PG24LP292SDH0;0
PG24LP292SDI0;0
PG24LP292SDM0;0
PG24LP292SAMC;32
PG24LP292SDP0;0
PG24LP292SDW0;0
PG24LP292SDC0;0
81102140203;0
PG24LP293SDA0;0
PG24LP293SDG0;0
PG24LP293SDH0;0
PG24LP293SDI0;0
PG24LP293SDM0;0
PG24LP293SAMC;20
PG24LP293SDP0;0
PG24LP293SDW0;0
PG24LP293SDC0;0
81102140204;0
PG24LP294SDA0;10
PG24LP294SDG0;10
PG24LP294SDH0;10
PG24LP294SDI0;10
PG24LP294SDM0;10
PG24LP294SAMC;10
PG24LP294SDP0;10
PG24LP294SDW0;10
PG24LP294SDC0;10
81102140301;12
PG24LP291SDA0;90
PG24LP291SDG0;60
PG24LP291SDH0;70
PG24LP291SDI0;70
PG24LP291SDM0;50
PG24LP291SDP0;55
PG24LP291SDW0;120
PG24LP291SDC0;70
PG24LP291SDBK;20
PG24LP291SDFK;20
PG24LP291SDQK;20
81102140302;0
PG24LP292SDA0;0
PG24LP292SDG0;0
PG24LP292SDH0;0
PG24LP292SDI0;0
PG24LP292SDM0;0
PG24LP292SDP0;0
PG24LP292SDW0;0
PG24LP292SDC0;0
PG24LP292SDBK;20
PG24LP292SDFK;20
PG24LP292SDQK;20
81102140303;50
PG24LP293SDA0;0
PG24LP293SDG0;0
PG24LP293SDH0;0
PG24LP293SDI0;0
PG24LP293SDM0;0
PG24LP293SDP0;0
PG24LP293SDW0;0
PG24LP293SDC0;0
PG24LP293SDBK;50
PG24LP293SDFK;50
PG24LP293SDQK;50
81102140304;0
PG24LP294SDA0;10
PG24LP294SDG0;10
PG24LP294SDH0;10
PG24LP294SDI0;10
PG24LP294SDM0;10
PG24LP294SDP0;10
PG24LP294SDW0;10
PG24LP294SDC0;10
PG24LP294SDBK;10
PG24LP294SDFK;10
PG24LP294SDQK;10
81102149701;0
9786588573013;11
81102149801;30
9788564474994;30
81102149901;0
PG24LP295SDE0;10
81102150101;0
PG24LP311SDB0;45
PG24LP311SDF0;40
PG24LP311SDG0;45
PG24LP311SDH0;45
PG24LP311SDI0;70
PG24LP311SDM0;40
PG24LP311SDP0;39
PG24LP311SDL0;80
PG24LP311SDQ0;45
81102150102;0
PG24LP312SDB0;55
PG24LP312SDF0;42
PG24LP312SDG0;60
PG24LP312SDH0;55
PG24LP312SDI0;80
PG24LP312SDM0;45
PG24LP312SDP0;40
PG24LP312SDL0;80
PG24LP312SDQ0;55
81102150103;0
PG24LP313SDB0;10
PG24LP313SDF0;10
PG24LP313SDG0;10
PG24LP313SDH0;10
PG24LP313SDI0;10
PG24LP313SDM0;10
PG24LP313SDP0;10
PG24LP313SDL0;10
PG24LP313SDQ0;10
81102150104;0
PG24LP314SDB0;10
PG24LP314SDF0;10
PG24LP314SDG0;10
PG24LP314SDH0;10
PG24LP314SDI0;10
PG24LP314SDM0;10
PG24LP314SDP0;10
PG24LP314SDL0;10
PG24LP314SDQ0;10
81102158201;0
PG23LP335SDH0;80
81102158301;0
PG23LP335SDM0;42
81102158401;0
PG23LP335SDF0;52
92101169601;0
PG23LA335DBW0;40
92101169701;0
PG23LA335DBS0;30
92101169901;21
PG23LA335DBE0;21
92102160101;0
PG25LP321SDB0;50
PG25LP321SDF0;50
PG25LP321SDG0;50
PG25LP321SDH0;60
PG25LP321SDI0;80
PG25LP321SDM0;45
PG25LP321SDP0;46
PG25LP321SDQ0;50
PG25LP321SDL0;80
92102160102;0
PG25LP322SDB0;50
PG25LP322SDF0;50
PG25LP322SDG0;50
PG25LP322SDH0;50
PG25LP322SDI0;70
PG25LP322SDM0;45
PG25LP322SDP0;40
PG25LP322SDQ0;45
PG25LP322SDL0;70
92102160103;0
PG25LP323SDB0;50
PG25LP323SDF0;47
PG25LP323SDG0;47
PG25LP323SDH0;50
PG25LP323SDI0;72
PG25LP323SDM0;47
PG25LP323SDP0;42
PG25LP323SDQ0;47
PG25LP323SDL0;72
92102160104;0
PG25LP324SDB0;0
PG25LP324SDF0;0
PG25LP324SDG0;0
PG25LP324SDH0;0
PG25LP324SDI0;0
PG25LP324SDM0;0
PG25LP324SDP0;0
PG25LP324SDQ0;0
PG25LP324SDL0;0
92102168301;0
82101420101;1
PG25LA311SD1A;0
PG25LA311SD2A;0
82101420102;1
PG25LA312SD1A;0
PG25LA312SD2A;0
PG25LA226SDAA;5
PG25LA226SDWA;5
82101340104;5
PG25LA224SD0A;5
PG25FA224SD0A;5
82101360101;5
PG25LA231SD0A;1
PG25FA231SD0A;1
PG25LA235SDAA;1
PG25LA235SDWA;1
82101360102;1
PG25LA232SD0A;1
PG25FA232SD0A;1
82101360103;10
PG25LA233SD0A;10
PG25FA233SD0A;0
82101360104;5
PG25LA234SD0A;5
PG25FA234SD0A;5
82101370101;5
PG25LA241SD0A;0
PG25FA241SD0A;0
PG25LA245SDAA;1
PG25LA245SDWA;1
82101370102;1
PG25LA242SD0A;1
PG25FA242SD0A;1
82101370103;1
PG25LA246SD0A;0
PG25FA246SD0A;0
82101370104;5
PG25LA244SD0A;5
PG25FA244SD0A;5
82101380101;5
PG25LA251SD0A;0
PG25FA251SD0A;1
82101210801;28
82101210901;28
82101211001;28
82101211101;28
82101068801;0
PG25LA215SDA0;0
82101068803;0
PG25LA216SDA0;0
82101068701;0
PG25LA215SDW0;11
82101068703;0
PG25LA216SDW0;0
82101078801;30
PG25LA225SDA0;30
82101078803;0
PG25LA226SDA0;0
82101078701;9
PG25LA225SDW0;30
82101078703;0
PG25LA226SDW0;0
82101089201;20
PG25LA235SDA0;20
82101089101;20
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101020902;0
PG23LA122ZU00;0
80101020902;0
PG23LA123ZU00;0
80101020904;0
PG23LA124ZU00;0
80101021001;0
PG23LA121ZN00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101021002;0
PG23LA122ZN00;0
80101021002;0
PG23LA123ZN00;0
80101021004;0
PG23LA124ZN00;0
80101021101;0
PG23LA121MJ00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101021102;0
PG23LA122MJ00;0
80101021102;0
PG23LA123MJ00;0
80101021104;0
PG23LA124MJ00;0
80101021201;0
PG23LA121RE00;0
80101021202;0
PG23LA122RE00;0
80101021202;0
PG23LA123RE00;0
80101021204;0
PG23LA124RE00;0
80101021301;0
PG23LA121AI00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101021302;0
PG23LA122AI00;0
80101021302;0
PG23LA123AI00;0
80101021304;0
PG23LA124AI00;0
80101021401;0
PG23LA121RV00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101021402;0
PG23LA122RV00;0
80101021402;0
PG23LA123RV00;0
80101021404;0
PG23LA124RV00;0
80101021501;0
PG23LA121IM00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101021502;0
PG23LA122IM00;0
80101021502;0
PG23LA123IM00;0
80101021504;0
PG23LA124IM00;0
80101021601;0
PG23LA121SK00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101021602;0
PG23LA122SK00;0
80101021602;0
PG23LA123SK00;0
80101021604;0
PG23LA124SK00;0
80101021701;0
PG23LA121IN00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101021702;0
PG23LA122IN00;0
80101021702;0
PG23LA123IN00;0
80101021704;0
PG23LA124IN00;0
80101021801;0
PG23LA121MA00;0
PG22MA125SD00;0
PG22SA125SD00;0
PG22PA125SD00;0
80101021802;0
PG23LA122MA00;0
80101021802;0
PG23LA123MA00;0
80101021804;0
PG23LA124MA00;0
80101029701;0
PG22TA125SD00;45
80101029801;0
PG22BA125SD00;50
80101029901;0
PG22LA125SDI0;45
80101030101;0
PG23LA131SD00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101030102;22
PG23LA132SD00;10
80101030102;0
80101031702;0
PG23LA133AI00;0
80101031704;0
PG23LA134AI00;0
80101031801;0
PG23LA131RE00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101031802;0
PG23LA132RE00;0
80101031802;0
PG23LA133RE00;0
80101031804;0
PG23LA134RE00;0
80101031901;0
PG23LA131RV00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101031902;0
PG23LA132RV00;0
80101031902;0
PG23LA133RV00;0
80101031904;0
PG23LA134RV00;0
80101032001;0
PG23LA131IM00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101032002;0
PG23LA132IM00;0
80101032002;0
PG23LA133IM00;0
80101032004;0
PG23LA134IM00;0
80101032101;0
PG23LA131SK00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101032102;0
PG23LA132SK00;0
80101032102;0
PG23LA133SK00;0
80101032104;0
PG23LA134SK00;0
80101032201;0
PG23LA131IN00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101032202;0
PG23LA132IN00;0
80101032202;0
PG23LA133IN00;0
80101032204;0
PG23LA134IN00;0
80101032301;0
PG23LA131MA00;0
PG22MA135SD00;0
PG22SA135SD00;0
PG22PA135SD00;0
80101032302;0
PG23LA132MA00;0
80101032302;0
PG23LA133MA00;0
80101032304;0
PG23LA134MA00;0
80101039601;0
9786557980316;80
9786557980637;110
9786557980965;80
9786557980996;70
80101039701;0
PG22TA135SD00;45
80101039801;0
PG22BA135SD00;80
80101039901;0
PG22LA135SDI0;35
